23
118
     15.000	    -25.978
     16.875	    -27.833
     16.875	    -31.545
     18.750	    -33.400
     22.500	    -33.400
     26.250	    -33.400
     28.125	    -31.545
     30.000	    -29.689
     31.875	    -27.833
     31.875	    -24.122
     33.750	    -22.267
     35.625	    -20.411
     35.625	    -16.700
     37.500	    -14.845
     39.375	    -12.989
     39.375	     -9.278
     39.375	     -5.567
     39.375	     -1.856
     41.250	      0.000
     43.125	      1.856
     45.000	      3.711
     46.875	      5.567
     46.875	      9.278
     45.000	     11.133
     43.125	     12.989
     41.250	     14.845
     39.375	     16.700
     37.500	     18.556
     35.625	     20.411
     33.750	     22.267
     31.875	     24.122
     33.750	     25.978
     37.500	     25.978
     39.375	     24.122
     39.375	     20.411
     41.250	     18.556
     43.125	     16.700
     45.000	     14.845
     48.750	     14.845
     50.625	     16.700
     52.500	     18.556
     54.375	     20.411
     56.250	     22.267
     58.125	     24.122
     60.000	     25.978
     63.750	     25.978
     67.500	     25.978
     69.375	     24.122
     69.375	     20.411
     71.250	     18.556
     73.125	     16.700
     75.000	     14.845
     76.875	     12.989
     78.750	     11.133
     80.625	     12.989
     82.500	     14.845
     84.375	     16.700
     86.250	     18.556
     88.125	     20.411
     90.000	     22.267
     91.875	     20.411
     93.750	     18.556
     95.625	     16.700
     97.500	     14.845
     99.375	     12.989
     99.375	      9.278
     97.500	      7.422
     95.625	      5.567
     97.500	      3.711
     99.375	      1.856
    101.250	      0.000
    103.125	      1.856
    103.125	      5.567
    105.000	      7.422
    106.875	      9.278
    108.750	     11.133
    110.625	     12.989
    108.750	     14.845
    106.875	     16.700
    108.750	     18.556
    110.625	     20.411
    112.500	     22.267
    116.250	     22.267
    118.125	     24.122
    120.000	     25.978
    121.875	     27.833
    121.875	     31.545
    121.875	     35.256
    121.875	     38.967
    123.750	     40.822
    127.500	     40.822
    131.250	     40.822
    133.125	     42.678
    135.000	     44.533
    136.875	     46.389
    138.750	     48.244
    140.625	     50.099
    140.625	     53.810
    142.500	     55.666
    144.375	     57.521
    146.250	     59.376
    150.000	     59.376
    153.750	     59.376
    155.625	     57.521
    155.625	     53.810
    157.500	     51.955
    159.375	     53.810
    159.375	     57.521
    161.250	     59.376
    165.000	     59.376
    166.875	     61.232
    168.750	     63.087
    172.500	     63.087
    174.375	     64.942
    176.250	     66.797
    178.125	     68.652
    176.250	     70.507
    172.500	     70.507
    168.750	     70.507
    165.000	     70.507
    161.250	     70.507
    157.500	     70.507
    155.625	     72.362
    153.750	     74.216
    150.000	     74.216
    146.250	     74.216
    142.500	     74.216
    138.750	     74.216
    136.875	     72.362
    135.000	     70.507
    133.125	     72.362
    131.250	     74.216
    127.500	     74.216
    123.750	     74.216
    120.000	     74.216
    116.250	     74.216
    112.500	     74.216
    110.625	     76.070
    108.750	     77.924
    105.000	     77.924
    101.250	     77.924
     97.500	     77.924
     93.750	     77.924
     90.000	     77.924
     86.250	     77.924
     84.375	     76.070
     82.500	     74.216
     78.750	     74.216
     75.000	     74.216
     73.125	     72.362
     71.250	     70.507
     67.500	     70.507
     63.750	     70.507
     60.000	     70.507
     58.125	     68.652
     56.250	     66.797
     54.375	     68.652
     52.500	     70.507
     50.625	     68.652
     48.750	     66.797
     45.000	     66.797
     41.250	     66.797
     39.375	     68.652
     37.500	     70.507
     33.750	     70.507
     30.000	     70.507
     26.250	     70.507
     22.500	     70.507
     18.750	     70.507
     16.875	     68.652
     15.000	     66.797
     13.125	     64.942
     11.250	     63.087
      7.500	     63.087
      5.625	     61.232
      7.500	     59.376
      9.375	     57.521
      7.500	     55.666
      5.625	     53.810
      3.750	     51.955
      1.875	     53.810
      0.000	     55.666
40
      0.000	     33.400
      1.875	     35.256
      3.750	     37.111
      7.500	     37.111
      9.375	     35.256
     11.250	     33.400
     15.000	     33.400
     18.750	     33.400
     22.500	     33.400
     24.375	     31.545
     26.250	     29.689
     30.000	     29.689
     31.875	     31.545
     33.750	     33.400
     35.625	     35.256
     33.750	     37.111
     30.000	     37.111
     28.125	     38.967
     30.000	     40.822
     33.750	     40.822
     37.500	     40.822
     39.375	     42.678
     37.500	     44.533
     33.750	     44.533
     30.000	     44.533
     26.250	     44.533
     24.375	     42.678
     24.375	     38.967
     22.500	     37.111
     20.625	     38.967
     18.750	     40.822
     16.875	     38.967
     15.000	     37.111
     13.125	     38.967
     11.250	     40.822
      9.375	     42.678
      7.500	     44.533
      3.750	     44.533
      1.875	     42.678
      0.000	     40.822
22
    356.250	      7.422
    352.500	      7.422
    348.750	      7.422
    346.875	      9.278
    345.000	     11.133
    343.125	     12.989
    345.000	     14.845
    346.875	     16.700
    345.000	     18.556
    343.125	     20.411
    345.000	     22.267
    346.875	     24.122
    346.875	     27.833
    348.750	     29.689
    350.625	     31.545
    352.500	     33.400
    354.375	     35.256
    352.500	     37.111
    350.625	     38.967
    350.625	     42.678
    352.500	     44.533
    356.250	     44.533
6
    356.250	     51.955
    352.500	     51.955
    350.625	     53.810
    352.500	     55.666
    354.375	     57.521
    356.250	     59.376
7
     15.000	     77.924
     18.750	     77.924
     20.625	     79.777
     18.750	     81.628
     15.000	     81.628
     13.125	     79.777
     15.000	     77.924
5
    341.250	     63.087
    343.125	     64.942
    341.250	     66.797
    339.375	     64.942
    341.250	     63.087
177
    341.250	     77.924
    343.125	     79.777
    341.250	     81.628
    337.500	     81.628
    335.625	     83.479
    333.750	     85.319
    330.000	     85.319
    326.250	     85.319
    322.500	     85.319
    320.625	     83.479
    318.750	     81.628
    315.000	     81.628
    311.250	     81.628
    307.500	     81.628
    303.750	     81.628
    300.000	     81.628
    296.250	     81.628
    292.500	     81.628
    288.750	     81.628
    285.000	     81.628
    281.250	     81.628
    277.500	     81.628
    273.750	     81.628
    270.000	     81.628
    266.250	     81.628
    264.375	     79.777
    264.375	     76.070
    264.375	     72.362
    262.500	     70.507
    260.625	     68.652
    258.750	     66.797
    256.875	     68.652
    255.000	     70.507
    253.125	     72.362
    251.250	     74.216
    247.500	     74.216
    243.750	     74.216
    240.000	     74.216
    236.250	     74.216
    234.375	     72.362
    232.500	     70.507
    228.750	     70.507
    225.000	     70.507
    221.250	     70.507
    217.500	     70.507
    213.750	     70.507
    210.000	     70.507
    206.250	     70.507
    202.500	     70.507
    198.750	     70.507
    195.000	     70.507
    191.250	     70.507
    189.375	     68.652
    187.500	     66.797
    183.750	     66.797
    181.875	     64.942
    183.750	     63.087
    187.500	     63.087
    191.250	     63.087
    195.000	     63.087
    196.875	     61.232
    198.750	     59.376
    200.625	     57.521
    202.500	     55.666
    206.250	     55.666
    208.125	     57.521
    210.000	     59.376
    213.750	     59.376
    217.500	     59.376
    221.250	     59.376
    223.125	     57.521
    225.000	     55.666
    228.750	     55.666
    230.625	     53.810
    232.500	     51.955
    234.375	     50.099
    234.375	     46.389
    236.250	     44.533
    238.125	     42.678
    238.125	     38.967
    240.000	     37.111
    241.875	     35.256
    243.750	     33.400
    245.625	     31.545
    247.500	     29.689
    249.375	     27.833
    251.250	     25.978
    253.125	     24.122
    255.000	     22.267
    256.875	     20.411
    258.750	     18.556
    262.500	     18.556
    264.375	     20.411
    262.500	     22.267
    260.625	     24.122
    262.500	     25.978
    264.375	     27.833
    266.250	     29.689
    270.000	     29.689
    273.750	     29.689
    277.500	     29.689
    279.375	     31.545
    281.250	     33.400
    283.125	     35.256
    283.125	     38.967
    285.000	     40.822
    288.750	     40.822
    290.625	     42.678
    292.500	     44.533
    296.250	     44.533
    298.125	     46.389
    300.000	     48.244
    303.750	     48.244
    305.625	     50.099
    303.750	     51.955
    301.875	     53.810
    300.000	     55.666
    298.125	     57.521
    296.250	     59.376
    292.500	     59.376
    290.625	     61.232
    292.500	     63.087
    294.375	     64.942
    294.375	     68.652
    292.500	     70.507
    288.750	     70.507
    285.000	     70.507
    283.125	     68.652
    285.000	     66.797
    286.875	     64.942
    285.000	     63.087
    283.125	     61.232
    283.125	     57.521
    281.250	     55.666
    277.500	     55.666
    273.750	     55.666
    270.000	     55.666
    268.125	     57.521
    266.250	     59.376
    264.375	     61.232
    266.250	     63.087
    270.000	     63.087
    273.750	     63.087
    275.625	     64.942
    277.500	     66.797
    279.375	     68.652
    281.250	     70.507
    283.125	     72.362
    281.250	     74.216
    279.375	     76.070
    281.250	     77.924
    285.000	     77.924
    288.750	     77.924
    292.500	     77.924
    296.250	     77.924
    298.125	     76.070
    300.000	     74.216
    301.875	     72.362
    303.750	     70.507
    305.625	     68.652
    305.625	     64.942
    307.500	     63.087
    309.375	     61.232
    311.250	     59.376
    315.000	     59.376
    316.875	     61.232
    318.750	     63.087
    320.625	     64.942
    322.500	     66.797
    326.250	     66.797
    330.000	     66.797
    331.875	     68.652
    333.750	     70.507
    337.500	     70.507
    339.375	     72.362
    339.375	     76.070
    341.250	     77.924
9
     18.750	     55.666
     16.875	     57.521
     16.875	     61.232
     18.750	     63.087
     20.625	     61.232
     22.500	     59.376
     24.375	     57.521
     22.500	     55.666
     18.750	     55.666
65
    322.500	    -11.133
    324.375	     -9.278
    322.500	     -7.422
    320.625	     -5.567
    318.750	     -3.711
    316.875	     -1.856
    315.000	      0.000
    311.250	      0.000
    309.375	      1.856
    307.500	      3.711
    305.625	      5.567
    303.750	      7.422
    300.000	      7.422
    298.125	      9.278
    296.250	     11.133
    292.500	     11.133
    288.750	     11.133
    285.000	     11.133
    281.250	     11.133
    279.375	      9.278
    281.250	      7.422
    283.125	      5.567
    283.125	      1.856
    281.250	      0.000
    279.375	     -1.856
    279.375	     -5.567
    279.375	     -9.278
    281.250	    -11.133
    283.125	    -12.989
    285.000	    -14.845
    286.875	    -16.700
    288.750	    -18.556
    290.625	    -20.411
    290.625	    -24.122
    290.625	    -27.833
    290.625	    -31.545
    288.750	    -33.400
    286.875	    -35.256
    286.875	    -38.967
    286.875	    -42.678
    286.875	    -46.389
    285.000	    -48.244
    283.125	    -50.099
    285.000	    -51.955
    288.750	    -51.955
    290.625	    -50.099
    292.500	    -48.244
    294.375	    -46.389
    296.250	    -44.533
    298.125	    -42.678
    300.000	    -40.822
    301.875	    -38.967
    303.750	    -37.111
    305.625	    -35.256
    307.500	    -33.400
    309.375	    -31.545
    311.250	    -29.689
    313.125	    -27.833
    315.000	    -25.978
    316.875	    -24.122
    318.750	    -22.267
    320.625	    -20.411
    320.625	    -16.700
    320.625	    -12.989
    322.500	    -11.133
5
     45.000	    -22.267
     46.875	    -20.411
     45.000	    -18.556
     43.125	    -20.411
     45.000	    -22.267
5
     48.750	    -18.556
     50.625	    -16.700
     48.750	    -14.845
     46.875	    -16.700
     48.750	    -18.556
5
     56.250	     70.507
     58.125	     72.362
     56.250	     74.216
     54.375	     72.362
     56.250	     70.507
5
     60.000	     74.216
     61.875	     76.070
     60.000	     77.924
     58.125	     76.070
     60.000	     74.216
7
    277.500	     11.133
    279.375	     12.989
    277.500	     14.845
    273.750	     14.845
    271.875	     12.989
    273.750	     11.133
    277.500	     11.133
7
    270.000	     14.845
    271.875	     16.700
    271.875	     20.411
    270.000	     22.267
    268.125	     20.411
    268.125	     16.700
    270.000	     14.845
5
    105.000	     -3.711
    106.875	     -1.856
    105.000	      0.000
    103.125	     -1.856
    105.000	     -3.711
5
    108.750	     -7.422
    110.625	     -5.567
    108.750	     -3.711
    106.875	     -5.567
    108.750	     -7.422
7
    112.500	     -3.711
    114.375	     -1.856
    114.375	      1.856
    112.500	      3.711
    110.625	      1.856
    110.625	     -1.856
    112.500	     -3.711
35
    116.250	    -33.400
    120.000	    -33.400
    123.750	    -33.400
    127.500	    -33.400
    131.250	    -33.400
    135.000	    -33.400
    136.875	    -35.256
    138.750	    -37.111
    142.500	    -37.111
    146.250	    -37.111
    148.125	    -35.256
    150.000	    -33.400
    151.875	    -31.545
    151.875	    -27.833
    151.875	    -24.122
    150.000	    -22.267
    148.125	    -20.411
    146.250	    -18.556
    144.375	    -16.700
    142.500	    -14.845
    138.750	    -14.845
    136.875	    -12.989
    135.000	    -11.133
    131.250	    -11.133
    129.375	    -12.989
    127.500	    -14.845
    123.750	    -14.845
    121.875	    -16.700
    120.000	    -18.556
    116.250	    -18.556
    114.375	    -20.411
    114.375	    -24.122
    114.375	    -27.833
    114.375	    -31.545
    116.250	    -33.400
5
    116.250	     -7.422
    118.125	     -5.567
    116.250	     -3.711
    114.375	     -5.567
    116.250	     -7.422
9
    138.750	     -7.422
    142.500	     -7.422
    144.375	     -5.567
    142.500	     -3.711
    140.625	     -1.856
    138.750	      0.000
    136.875	     -1.856
    136.875	     -5.567
    138.750	     -7.422
5
    172.500	    -44.533
    174.375	    -42.678
    172.500	    -40.822
    170.625	    -42.678
    172.500	    -44.533
